source,target,property,source_type,target_type
dongxuwang,dongxuwang/TubeMQ,contributor_of,user,repo
dongxuwang,dongxuwang/website,contributor_of,user,repo
hamzaremmal,hamzaremmal/choco-playground,owner_of,user,repo
hamzaremmal,hamzaremmal/fuzz-libpng,owner_of,user,repo
hamzaremmal,hamzaremmal/status.remmal.net,owner_of,user,repo
hamzaremmal,hamzaremmal/superpacman,owner_of,user,repo
hamzaremmal,hamzaremmal/tchu,owner_of,user,repo
hamzaremmal,hamzaremmal/carbon-lang,contributor_of,user,repo
hamzaremmal,hamzaremmal/cask,contributor_of,user,repo
hamzaremmal,hamzaremmal/commons,contributor_of,user,repo
hamzaremmal,hamzaremmal/coursier,contributor_of,user,repo
hamzaremmal,hamzaremmal/CS-433,contributor_of,user,repo
hamzaremmal,hamzaremmal/docs.scala-lang,contributor_of,user,repo
hamzaremmal,hamzaremmal/dyva,contributor_of,user,repo
hamzaremmal,hamzaremmal/fm-serializer,contributor_of,user,repo
hamzaremmal,hamzaremmal/graphiti,contributor_of,user,repo
hamzaremmal,hamzaremmal/GUInep,contributor_of,user,repo
hamzaremmal,hamzaremmal/homebrew-core,contributor_of,user,repo
hamzaremmal,hamzaremmal/hylo,contributor_of,user,repo
hamzaremmal,hamzaremmal/hylo-xst,contributor_of,user,repo
hamzaremmal,hamzaremmal/libpng,contributor_of,user,repo
hamzaremmal,hamzaremmal/librarymanagement,contributor_of,user,repo
hamzaremmal,hamzaremmal/lisa,contributor_of,user,repo
hamzaremmal,hamzaremmal/Main,contributor_of,user,repo
hamzaremmal,hamzaremmal/mainargs,contributor_of,user,repo
hamzaremmal,hamzaremmal/metals,contributor_of,user,repo
hamzaremmal,hamzaremmal/mill,contributor_of,user,repo
hamzaremmal,hamzaremmal/mima,contributor_of,user,repo
hamzaremmal,hamzaremmal/moodle,contributor_of,user,repo
hamzaremmal,hamzaremmal/no-as-a-service,contributor_of,user,repo
hamzaremmal,hamzaremmal/oss-fuzz,contributor_of,user,repo
hamzaremmal,hamzaremmal/presentation-template,contributor_of,user,repo
hamzaremmal,hamzaremmal/sbt,contributor_of,user,repo
hamzaremmal,hamzaremmal/sbt-native-packager,contributor_of,user,repo
hamzaremmal,hamzaremmal/scala-advent-of-code,contributor_of,user,repo
hamzaremmal,hamzaremmal/scala-cli,contributor_of,user,repo
hamzaremmal,hamzaremmal/scala-lang,contributor_of,user,repo
hamzaremmal,hamzaremmal/scala2,contributor_of,user,repo
hamzaremmal,hamzaremmal/scala3,contributor_of,user,repo
hamzaremmal,hamzaremmal/scaladays.org,contributor_of,user,repo
hamzaremmal,hamzaremmal/steps,contributor_of,user,repo
hamzaremmal,hamzaremmal/Strata,contributor_of,user,repo
hamzaremmal,hamzaremmal/upload-artifact,contributor_of,user,repo
hamzaremmal,hamzaremmal/winget-pkgs,contributor_of,user,repo
hamzaremmal,hamzaremmal/xst,contributor_of,user,repo
ckipp01,ckipp01/Ackee,owner_of,user,repo
ckipp01,ckipp01/advent-of-code,owner_of,user,repo
ckipp01,ckipp01/an-intro-to-flow-fields-in-scala,owner_of,user,repo
ckipp01,ckipp01/andaga,owner_of,user,repo
ckipp01,ckipp01/andaga-core,owner_of,user,repo
ckipp01,ckipp01/be-scala-talk,owner_of,user,repo
ckipp01,ckipp01/choo-parcel-starter,owner_of,user,repo
ckipp01,ckipp01/chris-kipp.io,owner_of,user,repo
ckipp01,ckipp01/chronica,owner_of,user,repo
ckipp01,ckipp01/ckipp01,owner_of,user,repo
ckipp01,ckipp01/dots,owner_of,user,repo
ckipp01,ckipp01/dotty-error-index,owner_of,user,repo
ckipp01,ckipp01/ents,owner_of,user,repo
ckipp01,ckipp01/exists,owner_of,user,repo
ckipp01,ckipp01/git-curl-slack,owner_of,user,repo
ckipp01,ckipp01/gyul,owner_of,user,repo
ckipp01,ckipp01/jps-fish-completions,owner_of,user,repo
ckipp01,ckipp01/JSMN-Cordova-Vue,owner_of,user,repo
ckipp01,ckipp01/keytool-fish-completions,owner_of,user,repo
ckipp01,ckipp01/message-manager-project,owner_of,user,repo
ckipp01,ckipp01/metals-minimal-sbt,owner_of,user,repo
ckipp01,ckipp01/metals-multiple-module-example,owner_of,user,repo
ckipp01,ckipp01/metals_bazel_tester,owner_of,user,repo
ckipp01,ckipp01/mill-ci-release,owner_of,user,repo
ckipp01,ckipp01/mill-dependency-submission,owner_of,user,repo
ckipp01,ckipp01/mill-fish-completions,owner_of,user,repo
ckipp01,ckipp01/mill-giter8,owner_of,user,repo
ckipp01,ckipp01/mill-github-dependency-graph,owner_of,user,repo
ckipp01,ckipp01/mill-minimal,owner_of,user,repo
ckipp01,ckipp01/mill-plugin.g8,owner_of,user,repo
ckipp01,ckipp01/mill-scip,owner_of,user,repo
ckipp01,ckipp01/minimal-scala-cli-test,owner_of,user,repo
ckipp01,ckipp01/multiple-build-file-example,owner_of,user,repo
ckipp01,ckipp01/NeoVimconf-site-2022,owner_of,user,repo
ckipp01,ckipp01/nvim-jenkinsfile-linter,owner_of,user,repo
ckipp01,ckipp01/nvim-jvmopts,owner_of,user,repo
ckipp01,ckipp01/presentation-compiler-examples,owner_of,user,repo
ckipp01,ckipp01/scala-processing-giter8,owner_of,user,repo
ckipp01,ckipp01/scala-scripts,owner_of,user,repo
ckipp01,ckipp01/scala-utils.nvim,owner_of,user,repo
ckipp01,ckipp01/scoverage-test,owner_of,user,repo
ckipp01,ckipp01/skan,owner_of,user,repo
ckipp01,ckipp01/stream,owner_of,user,repo
ckipp01,ckipp01/stylua-nvim,owner_of,user,repo
ckipp01,ckipp01/tooling-talks,owner_of,user,repo
ckipp01,ckipp01/vim-indental,owner_of,user,repo
ckipp01,ckipp01/visma-zeit-example,owner_of,user,repo
ckipp01,ckipp01/waka-fetch,owner_of,user,repo
ckipp01,ckipp01/waka-machine,owner_of,user,repo
ckipp01,ckipp01/webring-checker,owner_of,user,repo
ckipp01,ckipp01/webring-cli,owner_of,user,repo
ckipp01,ckipp01/yaidom-exercise,owner_of,user,repo
ckipp01,ckipp01/.github-scalacenter,contributor_of,user,repo
ckipp01,ckipp01/acyclic,contributor_of,user,repo
ckipp01,ckipp01/advisoryboard,contributor_of,user,repo
ckipp01,ckipp01/akka,contributor_of,user,repo
ckipp01,ckipp01/alloy,contributor_of,user,repo
ckipp01,ckipp01/Ammonite,contributor_of,user,repo
ckipp01,ckipp01/ammonite-runner,contributor_of,user,repo
ckipp01,ckipp01/apps,contributor_of,user,repo
ckipp01,ckipp01/atom-ide-scala,contributor_of,user,repo
ckipp01,ckipp01/awesome-neovim,contributor_of,user,repo
ckipp01,ckipp01/awesome-scala,contributor_of,user,repo
ckipp01,ckipp01/bankai,contributor_of,user,repo
ckipp01,ckipp01/bloop,contributor_of,user,repo
ckipp01,ckipp01/bloop-cli,contributor_of,user,repo
ckipp01,ckipp01/bloop-config,contributor_of,user,repo
ckipp01,ckipp01/bloop-maven-plugin,contributor_of,user,repo
ckipp01,ckipp01/build-server-protocol,contributor_of,user,repo
ckipp01,ckipp01/cache-action,contributor_of,user,repo
ckipp01,ckipp01/calculating-pi-concurrently,contributor_of,user,repo
ckipp01,ckipp01/cask,contributor_of,user,repo
ckipp01,ckipp01/castor,contributor_of,user,repo
ckipp01,ckipp01/coc-css,contributor_of,user,repo
ckipp01,ckipp01/coc-eslint,contributor_of,user,repo
ckipp01,ckipp01/coc-jest,contributor_of,user,repo
ckipp01,ckipp01/coc-json,contributor_of,user,repo
ckipp01,ckipp01/coc-metals,contributor_of,user,repo
ckipp01,ckipp01/coc-tsserver,contributor_of,user,repo
ckipp01,ckipp01/coc.nvim,contributor_of,user,repo
ckipp01,ckipp01/compiler-benchmark,contributor_of,user,repo
ckipp01,ckipp01/completion-nvim,contributor_of,user,repo
ckipp01,ckipp01/course-management-tools,contributor_of,user,repo
ckipp01,ckipp01/coursier,contributor_of,user,repo
ckipp01,ckipp01/dependency,contributor_of,user,repo
ckipp01,ckipp01/dexsearch,contributor_of,user,repo
ckipp01,ckipp01/diagnostic-nvim,contributor_of,user,repo
ckipp01,ckipp01/docs.scala-lang,contributor_of,user,repo
ckipp01,ckipp01/docsearch-configs,contributor_of,user,repo
ckipp01,ckipp01/dotty,contributor_of,user,repo
ckipp01,ckipp01/dotty-ci,contributor_of,user,repo
ckipp01,ckipp01/dotty-feature-requests,contributor_of,user,repo
ckipp01,ckipp01/effective-scala-slide-code,contributor_of,user,repo
ckipp01,ckipp01/elm-vim,contributor_of,user,repo
ckipp01,ckipp01/explore,contributor_of,user,repo
ckipp01,ckipp01/fansi,contributor_of,user,repo
ckipp01,ckipp01/foundations,contributor_of,user,repo
ckipp01,ckipp01/fs2,contributor_of,user,repo
ckipp01,ckipp01/galaxyline.nvim,contributor_of,user,repo
ckipp01,ckipp01/geny,contributor_of,user,repo
ckipp01,ckipp01/giter8,contributor_of,user,repo
ckipp01,ckipp01/gitignore,contributor_of,user,repo
ckipp01,ckipp01/gradle-bloop,contributor_of,user,repo
ckipp01,ckipp01/gradle-scala-seed.g8,contributor_of,user,repo
ckipp01,ckipp01/Graphviz4S,contributor_of,user,repo
ckipp01,ckipp01/helix,contributor_of,user,repo
ckipp01,ckipp01/hello-world.g8,contributor_of,user,repo
ckipp01,ckipp01/homebrew-formulas,contributor_of,user,repo
ckipp01,ckipp01/jenkins.io,contributor_of,user,repo
ckipp01,ckipp01/jsonrpc4s,contributor_of,user,repo
ckipp01,ckipp01/jsonrpclib,contributor_of,user,repo
ckipp01,ckipp01/jvm-index,contributor_of,user,repo
ckipp01,ckipp01/kanagawa.nvim,contributor_of,user,repo
ckipp01,ckipp01/langserver.github.io,contributor_of,user,repo
ckipp01,ckipp01/Left,contributor_of,user,repo
ckipp01,ckipp01/lsp-metals,contributor_of,user,repo
ckipp01,ckipp01/lsp4j,contributor_of,user,repo
ckipp01,ckipp01/lspsaga.nvim,contributor_of,user,repo
ckipp01,ckipp01/lunatech-blog,contributor_of,user,repo
ckipp01,ckipp01/lunatech-com-website-2020,contributor_of,user,repo
ckipp01,ckipp01/lunatech-expensify-counter,contributor_of,user,repo
ckipp01,ckipp01/mainargs,contributor_of,user,repo
ckipp01,ckipp01/marksman,contributor_of,user,repo
ckipp01,ckipp01/mdoc,contributor_of,user,repo
ckipp01,ckipp01/metals,contributor_of,user,repo
ckipp01,ckipp01/metals-feature-requests,contributor_of,user,repo
ckipp01,ckipp01/metals-gitpod-sample,contributor_of,user,repo
ckipp01,ckipp01/metals-languageclient,contributor_of,user,repo
ckipp01,ckipp01/metals-vscode,contributor_of,user,repo
ckipp01,ckipp01/metals-zed,contributor_of,user,repo
ckipp01,ckipp01/mill,contributor_of,user,repo
ckipp01,ckipp01/mill-integrationtest,contributor_of,user,repo
ckipp01,ckipp01/mill-mima,contributor_of,user,repo
ckipp01,ckipp01/mill-native-image,contributor_of,user,repo
ckipp01,ckipp01/mill-scala-hello.g8,contributor_of,user,repo
ckipp01,ckipp01/mill-scala-seed.g8,contributor_of,user,repo
ckipp01,ckipp01/mill-scalafix,contributor_of,user,repo
ckipp01,ckipp01/mill-tpolecat,contributor_of,user,repo
ckipp01,ckipp01/mill-vcs-version,contributor_of,user,repo
ckipp01,ckipp01/millw,contributor_of,user,repo
ckipp01,ckipp01/mima,contributor_of,user,repo
ckipp01,ckipp01/moped,contributor_of,user,repo
ckipp01,ckipp01/munit,contributor_of,user,repo
ckipp01,ckipp01/neovim,contributor_of,user,repo
ckipp01,ckipp01/neutron,contributor_of,user,repo
ckipp01,ckipp01/no-virtual-dom,contributor_of,user,repo
ckipp01,ckipp01/nvim-compe,contributor_of,user,repo
ckipp01,ckipp01/nvim-dap,contributor_of,user,repo
ckipp01,ckipp01/nvim-lspconfig,contributor_of,user,repo
ckipp01,ckipp01/nvim-metals,contributor_of,user,repo
ckipp01,ckipp01/nvim-treesitter,contributor_of,user,repo
ckipp01,ckipp01/os-lib,contributor_of,user,repo
ckipp01,ckipp01/Oscean,contributor_of,user,repo
ckipp01,ckipp01/parcel,contributor_of,user,repo
ckipp01,ckipp01/plenary.nvim,contributor_of,user,repo
ckipp01,ckipp01/plugins,contributor_of,user,repo
ckipp01,ckipp01/pool-party,contributor_of,user,repo
ckipp01,ckipp01/PPrint,contributor_of,user,repo
ckipp01,ckipp01/qmk_firmware,contributor_of,user,repo
ckipp01,ckipp01/repos,contributor_of,user,repo
ckipp01,ckipp01/requests-scala,contributor_of,user,repo
ckipp01,ckipp01/runner-images,contributor_of,user,repo
ckipp01,ckipp01/s3mock,contributor_of,user,repo
ckipp01,ckipp01/sbt,contributor_of,user,repo
ckipp01,ckipp01/sbt-buildinfo,contributor_of,user,repo
ckipp01,ckipp01/sbt-ci-release,contributor_of,user,repo
ckipp01,ckipp01/sbt-coursier,contributor_of,user,repo
ckipp01,ckipp01/sbt-coveralls,contributor_of,user,repo
ckipp01,ckipp01/sbt-dependency-graph-action,contributor_of,user,repo
ckipp01,ckipp01/sbt-dynver,contributor_of,user,repo
ckipp01,ckipp01/sbt-license-report,contributor_of,user,repo
ckipp01,ckipp01/sbt-native-image,contributor_of,user,repo
ckipp01,ckipp01/sbt-openapi-generator,contributor_of,user,repo
ckipp01,ckipp01/sbt-release,contributor_of,user,repo
ckipp01,ckipp01/sbt-scalafix,contributor_of,user,repo
ckipp01,ckipp01/sbt-scalafix-example,contributor_of,user,repo
ckipp01,ckipp01/sbt-scalafmt,contributor_of,user,repo
ckipp01,ckipp01/sbt-scoverage,contributor_of,user,repo
ckipp01,ckipp01/sbt-scoverage-samples,contributor_of,user,repo
ckipp01,ckipp01/sbt-sourcegraph,contributor_of,user,repo
ckipp01,ckipp01/sbt-version-policy,contributor_of,user,repo
ckipp01,ckipp01/scala,contributor_of,user,repo
ckipp01,ckipp01/scala-3-migration-guide,contributor_of,user,repo
ckipp01,ckipp01/scala-center-steward,contributor_of,user,repo
ckipp01,ckipp01/scala-cli,contributor_of,user,repo
ckipp01,ckipp01/scala-cli-setup,contributor_of,user,repo
ckipp01,ckipp01/scala-debug-adapter,contributor_of,user,repo
ckipp01,ckipp01/scala-lang,contributor_of,user,repo
ckipp01,ckipp01/scala-nimbus-jose-jwt,contributor_of,user,repo
ckipp01,ckipp01/scala-open-letter.github.io,contributor_of,user,repo
ckipp01,ckipp01/scala-seed.g8,contributor_of,user,repo
ckipp01,ckipp01/scala-steward,contributor_of,user,repo
ckipp01,ckipp01/scala-steward-action,contributor_of,user,repo
ckipp01,ckipp01/scala.epfl.ch,contributor_of,user,repo
ckipp01,ckipp01/scala3-example-project,contributor_of,user,repo
ckipp01,ckipp01/scala3-mill-example-project,contributor_of,user,repo
ckipp01,ckipp01/scala3.g8,contributor_of,user,repo
ckipp01,ckipp01/scalac-scoverage-plugin,contributor_of,user,repo
ckipp01,ckipp01/scaladex,contributor_of,user,repo
ckipp01,ckipp01/scalafix,contributor_of,user,repo
ckipp01,ckipp01/scalafix-organize-imports,contributor_of,user,repo
ckipp01,ckipp01/scalafmt,contributor_of,user,repo
ckipp01,ckipp01/scalameta,contributor_of,user,repo
ckipp01,ckipp01/scalatags,contributor_of,user,repo
ckipp01,ckipp01/scalaxb,contributor_of,user,repo
ckipp01,ckipp01/scastie,contributor_of,user,repo
ckipp01,ckipp01/scip,contributor_of,user,repo
ckipp01,ckipp01/scip-java,contributor_of,user,repo
ckipp01,ckipp01/scoverage-maven-plugin,contributor_of,user,repo
ckipp01,ckipp01/scribe,contributor_of,user,repo
ckipp01,ckipp01/seed,contributor_of,user,repo
ckipp01,ckipp01/snunit,contributor_of,user,repo
ckipp01,ckipp01/sort-imports,contributor_of,user,repo
ckipp01,ckipp01/sourcecode,contributor_of,user,repo
ckipp01,ckipp01/spark-cassandra-connector,contributor_of,user,repo
ckipp01,ckipp01/sprees,contributor_of,user,repo
ckipp01,ckipp01/steward,contributor_of,user,repo
ckipp01,ckipp01/swagger-akka-http,contributor_of,user,repo
ckipp01,ckipp01/The-Town,contributor_of,user,repo
ckipp01,ckipp01/Time-Travelers,contributor_of,user,repo
ckipp01,ckipp01/toml-scala,contributor_of,user,repo
ckipp01,ckipp01/tree-sitter-grammar-lsp,contributor_of,user,repo
ckipp01,ckipp01/tree-sitter-scala,contributor_of,user,repo
ckipp01,ckipp01/tui-scala,contributor_of,user,repo
ckipp01,ckipp01/tutorial,contributor_of,user,repo
ckipp01,ckipp01/upickle,contributor_of,user,repo
ckipp01,ckipp01/utest,contributor_of,user,repo
ckipp01,ckipp01/vim,contributor_of,user,repo
ckipp01,ckipp01/vim-airline,contributor_of,user,repo
ckipp01,ckipp01/vim-lsc,contributor_of,user,repo
ckipp01,ckipp01/vim-lsp-settings,contributor_of,user,repo
ckipp01,ckipp01/vim-polyglot,contributor_of,user,repo
ckipp01,ckipp01/vlog.nvim,contributor_of,user,repo
ckipp01,ckipp01/Webring,contributor_of,user,repo
ckipp01,ckipp01/website,contributor_of,user,repo
heathermiller,heathermiller/academic-kickstart,owner_of,user,repo
heathermiller,heathermiller/astro-blog,owner_of,user,repo
heathermiller,heathermiller/cfp-scaladays,owner_of,user,repo
heathermiller,heathermiller/cms-sandbox,owner_of,user,repo
heathermiller,heathermiller/cs7680,owner_of,user,repo
heathermiller,heathermiller/cv,owner_of,user,repo
heathermiller,heathermiller/dep,owner_of,user,repo
heathermiller,heathermiller/dissertation,owner_of,user,repo
heathermiller,heathermiller/dist-prog-book,owner_of,user,repo
heathermiller,heathermiller/distributed,owner_of,user,repo
heathermiller,heathermiller/f-p,owner_of,user,repo
heathermiller,heathermiller/group-exp-2,owner_of,user,repo
heathermiller,heathermiller/group-page-exp,owner_of,user,repo
heathermiller,heathermiller/healy-article,owner_of,user,repo
heathermiller,heathermiller/heathermiller.github.io,owner_of,user,repo
heathermiller,heathermiller/hugo-twenty-twenty-forestry,owner_of,user,repo
heathermiller,heathermiller/kaldi-hugo-cms-template,owner_of,user,repo
heathermiller,heathermiller/menthor,owner_of,user,repo
heathermiller,heathermiller/my-app,owner_of,user,repo
heathermiller,heathermiller/oderskyfest,owner_of,user,repo
heathermiller,heathermiller/one-click-hugo-cms,owner_of,user,repo
heathermiller,heathermiller/oss-community-bib,owner_of,user,repo
heathermiller,heathermiller/papers-documents,owner_of,user,repo
heathermiller,heathermiller/parcolls-extended,owner_of,user,repo
heathermiller,heathermiller/progfun-stats,owner_of,user,repo
heathermiller,heathermiller/reactive-stats,owner_of,user,repo
heathermiller,heathermiller/sbt-example-spores,owner_of,user,repo
heathermiller,heathermiller/scacs,owner_of,user,repo
heathermiller,heathermiller/scala-dataflow,owner_of,user,repo
heathermiller,heathermiller/scala-pickling,owner_of,user,repo
heathermiller,heathermiller/site-template,owner_of,user,repo
heathermiller,heathermiller/skedj,owner_of,user,repo
heathermiller,heathermiller/spores,owner_of,user,repo
heathermiller,heathermiller/spores-plugin,owner_of,user,repo
heathermiller,heathermiller/srlzn-sandbox,owner_of,user,repo
heathermiller,heathermiller/starter-hugo-academic,owner_of,user,repo
heathermiller,heathermiller/testing-git-deploy-hooks,owner_of,user,repo
heathermiller,heathermiller/trial-group-page,owner_of,user,repo
heathermiller,heathermiller/unisync,owner_of,user,repo
heathermiller,heathermiller/wwwcompsys,owner_of,user,repo
heathermiller,heathermiller/wwwcs7680,owner_of,user,repo
heathermiller,heathermiller/wwwcurryon,owner_of,user,repo
heathermiller,heathermiller/wwwf-p,owner_of,user,repo
heathermiller,heathermiller/wwwheathermiller,owner_of,user,repo
heathermiller,heathermiller/wwwpickling,owner_of,user,repo
heathermiller,heathermiller/wwwscala13,owner_of,user,repo
heathermiller,heathermiller/wwwscala14,owner_of,user,repo
heathermiller,heathermiller/wwwspores,owner_of,user,repo
heathermiller,heathermiller/wwwtfpie18,owner_of,user,repo
heathermiller,heathermiller/cmu-17-356.github.io,contributor_of,user,repo
heathermiller,heathermiller/community-builds,contributor_of,user,repo
heathermiller,heathermiller/cors-anywhere,contributor_of,user,repo
heathermiller,heathermiller/crdt-website,contributor_of,user,repo
heathermiller,heathermiller/docs,contributor_of,user,repo
heathermiller,heathermiller/dspy,contributor_of,user,repo
