id,name,type,is_seed
martindurant/fsspec-reference-maker,fsspec-reference-maker,repo,False
martindurant/gcsfs,gcsfs,repo,False
martindurant/filesystem_spec,filesystem_spec,repo,False
martindurant/gcsfs-feedstock,gcsfs-feedstock,repo,False
martindurant/gdrivefs,gdrivefs,repo,False
martindurant/google-auth-oauthlib-feedstock,google-auth-oauthlib-feedstock,repo,False
martindurant/governance,governance,repo,False
martindurant/GSoC-kechunk-2022,GSoC-kechunk-2022,repo,False
martindurant/gui_scratch,gui_scratch,repo,False
martindurant/hadoop-test-cluster,hadoop-test-cluster,repo,False
martindurant/hdfs3,hdfs3,repo,False
martindurant/helio,helio,repo,False
martindurant/hdfs3-feedstock,hdfs3-feedstock,repo,False
martindurant/helm-chart,helm-chart,repo,False
martindurant/indexed_gzip,indexed_gzip,repo,False
martindurant/intake-cmip,intake-cmip,repo,False
martindurant/intake-datashare-blog,intake-datashare-blog,repo,False
martindurant/intake,intake,repo,False
martindurant/intake-erddap,intake-erddap,repo,False
martindurant/intake-examples,intake-examples,repo,False
martindurant/intake-esm,intake-esm,repo,False
martindurant/intake-feedstock,intake-feedstock,repo,False
martindurant/intake-nested-yaml-catalog,intake-nested-yaml-catalog,repo,False
martindurant/intake-parquet,intake-parquet,repo,False
martindurant/intake-public-datasets,intake-public-datasets,repo,False
martindurant/intake-sql,intake-sql,repo,False
martindurant/intake-release-blog,intake-release-blog,repo,False
martindurant/intake-sroka,intake-sroka,repo,False
martindurant/intake-stac,intake-stac,repo,False
martindurant/intake-thredds,intake-thredds,repo,False
martindurant/intake-xarray,intake-xarray,repo,False
martindurant/intake-streamz,intake-streamz,repo,False
martindurant/intake-xarray-feedstock,intake-xarray-feedstock,repo,False
martindurant/intake_geopandas,intake_geopandas,repo,False
martindurant/intake_informaticslab,intake_informaticslab,repo,False
martindurant/intake_sdmx,intake_sdmx,repo,False
martindurant/ipythonD3,ipythonD3,repo,False
martindurant/IRAF,IRAF,repo,False
martindurant/jhub_remote_user_authenticator,jhub_remote_user_authenticator,repo,False
martindurant/jupyter-fs,jupyter-fs,repo,False
martindurant/jupyterhub-client,jupyterhub-client,repo,False
martindurant/jupyter-fsspec,jupyter-fsspec,repo,False
martindurant/jupyterlab-bxplorer,jupyterlab-bxplorer,repo,False
martindurant/kerchunk-cookbook,kerchunk-cookbook,repo,False
martindurant/kerchunk-feedstock,kerchunk-feedstock,repo,False
martindurant/knit-feedstock,knit-feedstock,repo,False
martindurant/knit,knit,repo,False
martindurant/libgpg-error-feedstock,libgpg-error-feedstock,repo,False
martindurant/lance,lance,repo,False
martindurant/libgsasl-feedstock,libgsasl-feedstock,repo,False
martindurant/libhdfs3-downstream,libhdfs3-downstream,repo,False
martindurant/libhdfs3-feedstock,libhdfs3-feedstock,repo,False
martindurant/martindurant.github.io,martindurant.github.io,repo,False
martindurant/misc,misc,repo,False
martindurant/mnist-data-intake,mnist-data-intake,repo,False
martindurant/nb_conda-feedstock,nb_conda-feedstock,repo,False
martindurant/numcodecs,numcodecs,repo,False
martindurant/oamap,oamap,repo,False
martindurant/oauth2client-feedstock,oauth2client-feedstock,repo,False
martindurant/object-store-rs,object-store-rs,repo,False
martindurant/old_pipe,old_pipe,repo,False
martindurant/pandas-decimal-fork,pandas-decimal-fork,repo,False
martindurant/pangeo,pangeo,repo,False
martindurant/pangeo-example-notebooks,pangeo-example-notebooks,repo,False
martindurant/pangeo-forge,pangeo-forge,repo,False
martindurant/phosphor,phosphor,repo,False
martindurant/pangeo-staged-recipes,pangeo-staged-recipes,repo,False
martindurant/preffs,preffs,repo,False
martindurant/pydata_global_2024,pydata_global_2024,repo,False
martindurant/projspec,projspec,repo,False
martindurant/pixi,pixi,repo,False
martindurant/pandas,pandas,repo,False
martindurant/pyfilesystem2,pyfilesystem2,repo,False
martindurant/pyrus-cramjam,pyrus-cramjam,repo,False
martindurant/python-snappy,python-snappy,repo,False
martindurant/python-snappy-feedstock,python-snappy-feedstock,repo,False
martindurant/rapidz,rapidz,repo,False
martindurant/rfsspec,rfsspec,repo,False
martindurant/rust-cython-test,rust-cython-test,repo,False
martindurant/s3contents,s3contents,repo,False
martindurant/s3fs,s3fs,repo,False
martindurant/s3fs-feedstock,s3fs-feedstock,repo,False
martindurant/scientific-python-lectures,scientific-python-lectures,repo,False
martindurant/shm-distributed,shm-distributed,repo,False
martindurant/skein,skein,repo,False
martindurant/requests,requests,repo,False
martindurant/snappy-feedstock,snappy-feedstock,repo,False
martindurant/snowflake-connector-python,snowflake-connector-python,repo,False
martindurant/splunk_connector,splunk_connector,repo,False
martindurant/splunk-sdk-python,splunk-sdk-python,repo,False
martindurant/Slicer,Slicer,repo,False
martindurant/spyder,spyder,repo,False
martindurant/starclassifier,starclassifier,repo,False
martindurant/streamz,streamz,repo,False
martindurant/spark,spark,repo,False
martindurant/streamz-feedstock,streamz-feedstock,repo,False
martindurant/streamz-q,streamz-q,repo,False
martindurant/thriftlike,thriftlike,repo,False
martindurant/thriftpy,thriftpy,repo,False
martindurant/tiled,tiled,repo,False
martindurant/uavro-feedstock,uavro-feedstock,repo,False
martindurant/uproot5,uproot5,repo,False
martindurant/toga,toga,repo,False
martindurant/xrviz,xrviz,repo,False
martindurant/staged-recipes,staged-recipes,repo,False
martindurant/xarray,xarray,repo,False
martindurant/xrviz-feedstock,xrviz-feedstock,repo,False
martindurant/xzarr,xzarr,repo,False
martindurant/zarr-specs,zarr-specs,repo,False
martindurant/zarr,zarr,repo,False
martindurant/zarrita,zarrita,repo,False
martindurant/zeps,zeps,repo,False
kevinyamauchi/Adafruit_NeoMatrix,Adafruit_NeoMatrix,repo,False
kevinyamauchi/apoc,apoc,repo,False
kevinyamauchi/adv_singlecell_2022,adv_singlecell_2022,repo,False
kevinyamauchi/app-model,app-model,repo,False
kevinyamauchi/astir,astir,repo,False
kevinyamauchi/BayesianTracker,BayesianTracker,repo,False
kevinyamauchi/bia-bob,bia-bob,repo,False
kevinyamauchi/cellcanvas,cellcanvas,repo,False
kevinyamauchi/cellcanvas-core,cellcanvas-core,repo,False
kevinyamauchi/cellcanvas-prototype,cellcanvas-prototype,repo,False
kevinyamauchi/cellier,cellier,repo,False
kevinyamauchi/crustasim,crustasim,repo,False
kevinyamauchi/cmap,cmap,repo,False
kevinyamauchi/cryo-et-sample-data,cryo-et-sample-data,repo,False
kevinyamauchi/dev-setup,dev-setup,repo,False
kevinyamauchi/devbio-napari,devbio-napari,repo,False
kevinyamauchi/devbio-napari-feedstock,devbio-napari-feedstock,repo,False
kevinyamauchi/didactic-octo-waddle,didactic-octo-waddle,repo,False
kevinyamauchi/docs,docs,repo,False
kevinyamauchi/EcoSim,EcoSim,repo,False
kevinyamauchi/em-napari-tutorial,em-napari-tutorial,repo,False
kevinyamauchi/EmbedSeg,EmbedSeg,repo,False
kevinyamauchi/embl-napari-workshop,embl-napari-workshop,repo,False
kevinyamauchi/embo-bia-2025,embo-bia-2025,repo,False
kevinyamauchi/empanada-napari,empanada-napari,repo,False
kevinyamauchi/epithelial-analysis,epithelial-analysis,repo,False
kevinyamauchi/eth-napari-workshop,eth-napari-workshop,repo,False
kevinyamauchi/feature-dashboard,feature-dashboard,repo,False
kevinyamauchi/glasbey-feedstock,glasbey-feedstock,repo,False
kevinyamauchi/HandBox,HandBox,repo,False
kevinyamauchi/kevinyamauchi,kevinyamauchi,repo,False
kevinyamauchi/kevinyamauchi.github.io,kevinyamauchi.github.io,repo,False
kevinyamauchi/LaPreprint,LaPreprint,repo,False
kevinyamauchi/jupyter-book,jupyter-book,repo,False
kevinyamauchi/mechanopipe,mechanopipe,repo,False
kevinyamauchi/membrain-seg,membrain-seg,repo,False
kevinyamauchi/MicroscopyNodes,MicroscopyNodes,repo,False
kevinyamauchi/microvis,microvis,repo,False
kevinyamauchi/model-runner,model-runner,repo,False
kevinyamauchi/morphologyanalaysis,morphologyanalaysis,repo,False
kevinyamauchi/morphometrics,morphometrics,repo,False
kevinyamauchi/morphometrics-engine,morphometrics-engine,repo,False
kevinyamauchi/morphometrics-feedstock,morphometrics-feedstock,repo,False
kevinyamauchi/morphosamplers,morphosamplers,repo,False
kevinyamauchi/morphospaces,morphospaces,repo,False
kevinyamauchi/morphosurfaces,morphosurfaces,repo,False
kevinyamauchi/napari-animation,napari-animation,repo,False
kevinyamauchi/napari-clusters-plotter,napari-clusters-plotter,repo,False
kevinyamauchi/napari-follicle-labeler,napari-follicle-labeler,repo,False
kevinyamauchi/napari-cropper,napari-cropper,repo,False
kevinyamauchi/napari,napari,repo,False
kevinyamauchi/napari-intro-tutorial-scipy2022,napari-intro-tutorial-scipy2022,repo,False
kevinyamauchi/napari-label-picker,napari-label-picker,repo,False
kevinyamauchi/napari-matplotlib,napari-matplotlib,repo,False
kevinyamauchi/napari-plot,napari-plot,repo,False
kevinyamauchi/napari-process-points-and-surfaces,napari-process-points-and-surfaces,repo,False
kevinyamauchi/napari-properties-viewer,napari-properties-viewer,repo,False
kevinyamauchi/napari-simple-annotator,napari-simple-annotator,repo,False
kevinyamauchi/napari-skeleton-curator,napari-skeleton-curator,repo,False
kevinyamauchi/napari-spatialdata,napari-spatialdata,repo,False
kevinyamauchi/napari-spot-detection-tutorial,napari-spot-detection-tutorial,repo,False
kevinyamauchi/napari-spot-detector,napari-spot-detector,repo,False
kevinyamauchi/napari-svg,napari-svg,repo,False
kevinyamauchi/napari-threedee,napari-threedee,repo,False
kevinyamauchi/napari-timeline,napari-timeline,repo,False
kevinyamauchi/napari-training-course,napari-training-course,repo,False
kevinyamauchi/napari-transparent-background,napari-transparent-background,repo,False
kevinyamauchi/napari-tutorials,napari-tutorials,repo,False
kevinyamauchi/napari_plugin_intro_workshop,napari_plugin_intro_workshop,repo,False
kevinyamauchi/napari_pyclesperanto_assistant,napari_pyclesperanto_assistant,repo,False
kevinyamauchi/neubias-napari-workshop,neubias-napari-workshop,repo,False
kevinyamauchi/ngff,ngff,repo,False
kevinyamauchi/ngff-zarr,ngff-zarr,repo,False
kevinyamauchi/ome-ngff-tables-prototype,ome-ngff-tables-prototype,repo,False
kevinyamauchi/open-image-data,open-image-data,repo,False
kevinyamauchi/point-slicing,point-slicing,repo,False
kevinyamauchi/PointAnnotator,PointAnnotator,repo,False
kevinyamauchi/profile-napari-shapes,profile-napari-shapes,repo,False
kevinyamauchi/pygfx,pygfx,repo,False
kevinyamauchi/pyrepo-copier,pyrepo-copier,repo,False
kevinyamauchi/pytorch-3dunet,pytorch-3dunet,repo,False
kevinyamauchi/sbb-transit-map,sbb-transit-map,repo,False
kevinyamauchi/skeleplex-v2,skeleplex-v2,repo,False
kevinyamauchi/skan,skan,repo,False
kevinyamauchi/slicedimage,slicedimage,repo,False
kevinyamauchi/spacetx-biohub-writer,spacetx-biohub-writer,repo,False
kevinyamauchi/spatial-analysis-toolkit,spatial-analysis-toolkit,repo,False
kevinyamauchi/spatial-utils,spatial-utils,repo,False
kevinyamauchi/spatial-omics-hackathon-2021,spatial-omics-hackathon-2021,repo,False
kevinyamauchi/spatialdata,spatialdata,repo,False
kevinyamauchi/spatialdata-io,spatialdata-io,repo,False
kevinyamauchi/spatialdata-notebooks,spatialdata-notebooks,repo,False
kevinyamauchi/spatialdata-sandbox,spatialdata-sandbox,repo,False
kevinyamauchi/splinebox,splinebox,repo,False
kevinyamauchi/splineslicer,splineslicer,repo,False
kevinyamauchi/stardist,stardist,repo,False
kevinyamauchi/surforama,surforama,repo,False
kevinyamauchi/SwissBIAS.github.io,SwissBIAS.github.io,repo,False
kevinyamauchi/svVascularize,svVascularize,repo,False
kevinyamauchi/ThriftyArena,ThriftyArena,repo,False
kevinyamauchi/ThriftTutorial,ThriftTutorial,repo,False
kevinyamauchi/TravisTest,TravisTest,repo,False
kevinyamauchi/trackastra,trackastra,repo,False
kevinyamauchi/unet_segmentation_metrics,unet_segmentation_metrics,repo,False
VStergiop/chromatix,chromatix,repo,False
kevinyamauchi/vispy,vispy,repo,False
VStergiop/COL0RME,COL0RME,repo,False
VStergiop/VStergiop.github.io,VStergiop.github.io,repo,False
kevinyamauchi/staged-recipes,staged-recipes,repo,False
aelefebv/aelefebv.github.io,aelefebv.github.io,repo,False
maud-barthelemy/scikit-image,scikit-image,repo,False
aelefebv/dl-nd,dl-nd,repo,False
aelefebv/dlnd-generate_faces,dlnd-generate_faces,repo,False
aelefebv/Auto-GPT,Auto-GPT,repo,False
aelefebv/dlnd_project_landmark,dlnd_project_landmark,repo,False
aelefebv/dlnd_script_generation,dlnd_script_generation,repo,False
aelefebv/dlnd_sentiment_analysis_deployment,dlnd_sentiment_analysis_deployment,repo,False
aelefebv/dl_nd-bikesharing,dl_nd-bikesharing,repo,False
aelefebv/fluorophore_rotational_diffusion_GPU,fluorophore_rotational_diffusion_GPU,repo,False
aelefebv/histo-aorta-features,histo-aorta-features,repo,False
aelefebv/histo-tools,histo-tools,repo,False
aelefebv/hugging-face,hugging-face,repo,False
aelefebv/create-react-app,create-react-app,repo,False
aelefebv/i2k-2024-meshes,i2k-2024-meshes,repo,False
aelefebv/jax-is-cool,jax-is-cool,repo,False
aelefebv/LD_quantification,LD_quantification,repo,False
aelefebv/lfdfiles,lfdfiles,repo,False
aelefebv/lwnet,lwnet,repo,False
aelefebv/Mitometer,Mitometer,repo,False
aelefebv/Mitometer-Supplement,Mitometer-Supplement,repo,False
aelefebv/napari-animation,napari-animation,repo,False
aelefebv/nellie-plugin-example,nellie-plugin-example,repo,False
aelefebv/napari_allen_institute_tutorial,napari_allen_institute_tutorial,repo,False
aelefebv/nellie-plugin-fission-fusion,nellie-plugin-fission-fusion,repo,False
aelefebv/nellie-select_labels,nellie-select_labels,repo,False
aelefebv/nellie-supplemental,nellie-supplemental,repo,False
aelefebv/nellie-topology,nellie-topology,repo,False
aelefebv/scGPT,scGPT,repo,False
aelefebv/snouty-folder,snouty-folder,repo,False
aelefebv/snouty-viewer,snouty-viewer,repo,False
aelefebv/SOLS_microscope,SOLS_microscope,repo,False
aelefebv/SOLS_microscope_data_processing,SOLS_microscope_data_processing,repo,False
aelefebv/TabPFN,TabPFN,repo,False
aelefebv/tf-stanford-tutorials,tf-stanford-tutorials,repo,False
aelefebv/the-living-microscope,the-living-microscope,repo,False
aelefebv/tifffile,tifffile,repo,False
aelefebv/the-monospace-web,the-monospace-web,repo,False
aelefebv/umbria,umbria,repo,False
psobolewskiPhD/3D_models,3D_models,repo,False
psobolewskiPhD/about-napari-slides,about-napari-slides,repo,False
psobolewskiPhD/aicsimageio,aicsimageio,repo,False
aelefebv/tensorflow,tensorflow,repo,False
psobolewskiPhD/aicsimageio-feedstock,aicsimageio-feedstock,repo,False
psobolewskiPhD/app-model,app-model,repo,False
psobolewskiPhD/artoo,artoo,repo,False
psobolewskiPhD/awesome-python-applications,awesome-python-applications,repo,False
psobolewskiPhD/bc_example_jupyter,bc_example_jupyter,repo,False
psobolewskiPhD/bc_example_igv,bc_example_igv,repo,False
psobolewskiPhD/bc_example_qupath,bc_example_qupath,repo,False
psobolewskiPhD/bestpractices_workshop,bestpractices_workshop,repo,False
psobolewskiPhD/BioImageAnalysisNotebooks,BioImageAnalysisNotebooks,repo,False
psobolewskiPhD/bioio-feedstock,bioio-feedstock,repo,False
psobolewskiPhD/Biomaterials-Publication-Trends,Biomaterials-Publication-Trends,repo,False
psobolewskiPhD/cellfinder-core,cellfinder-core,repo,False
psobolewskiPhD/cellpose-napari,cellpose-napari,repo,False
psobolewskiPhD/cellpose,cellpose,repo,False
psobolewskiPhD/cf-scripts,cf-scripts,repo,False
psobolewskiPhD/clij2-fft,clij2-fft,repo,False
psobolewskiPhD/codingForChemists,codingForChemists,repo,False
psobolewskiPhD/conda-forge-repodata-patches-feedstock,conda-forge-repodata-patches-feedstock,repo,False
psobolewskiPhD/brew,brew,repo,False
psobolewskiPhD/cookiecutter-napari-plugin,cookiecutter-napari-plugin,repo,False
psobolewskiPhD/csbdeep-feedstock,csbdeep-feedstock,repo,False
psobolewskiPhD/dacapo,dacapo,repo,False
psobolewskiPhD/ezomero,ezomero,repo,False
psobolewskiPhD/devbio-napari,devbio-napari,repo,False
psobolewskiPhD/ezomero-1,ezomero-1,repo,False
psobolewskiPhD/homebrew-r-blas,homebrew-r-blas,repo,False
psobolewskiPhD/FS2K,FS2K,repo,False
psobolewskiPhD/conda-forge-pinning-feedstock,conda-forge-pinning-feedstock,repo,False
psobolewskiPhD/featureforest,featureforest,repo,False
psobolewskiPhD/hub-lite,hub-lite,repo,False
psobolewskiPhD/ImageJ_Macros,ImageJ_Macros,repo,False
psobolewskiPhD/imagej-launcher,imagej-launcher,repo,False
psobolewskiPhD/i2k2024_napari_workshop,i2k2024_napari_workshop,repo,False
psobolewskiPhD/intro_qupath_workshop,intro_qupath_workshop,repo,False
psobolewskiPhD/JAX_NEBioimaging_napari_community_slides,JAX_NEBioimaging_napari_community_slides,repo,False
psobolewskiPhD/magicgui,magicgui,repo,False
psobolewskiPhD/JOCL,JOCL,repo,False
psobolewskiPhD/micro-sam,micro-sam,repo,False
psobolewskiPhD/lychee-action,lychee-action,repo,False
psobolewskiPhD/mamba,mamba,repo,False
psobolewskiPhD/morphometrics,morphometrics,repo,False
psobolewskiPhD/morphosamplers,morphosamplers,repo,False
psobolewskiPhD/morphosamplers-feedstock,morphosamplers-feedstock,repo,False
psobolewskiPhD/napari-accelerated-pixel-and-object-classification,napari-accelerated-pixel-and-object-classification,repo,False
psobolewskiPhD/napari-adaptive-painting,napari-adaptive-painting,repo,False
psobolewskiPhD/napari-aicsimageio,napari-aicsimageio,repo,False
psobolewskiPhD/napari-animation,napari-animation,repo,False
psobolewskiPhD/napari,napari,repo,False
psobolewskiPhD/napari-assistant,napari-assistant,repo,False
psobolewskiPhD/napari-bbox,napari-bbox,repo,False
psobolewskiPhD/napari-bfio,napari-bfio,repo,False
psobolewskiPhD/napari-console,napari-console,repo,False
psobolewskiPhD/napari-brightness-contrast,napari-brightness-contrast,repo,False
psobolewskiPhD/napari-czifile2,napari-czifile2,repo,False
psobolewskiPhD/napari-convpaint,napari-convpaint,repo,False
psobolewskiPhD/napari-feedstock,napari-feedstock,repo,False
psobolewskiPhD/napari-first-try,napari-first-try,repo,False
psobolewskiPhD/napari-docs,napari-docs,repo,False
psobolewskiPhD/napari-gruvbox,napari-gruvbox,repo,False
psobolewskiPhD/napari-metadata,napari-metadata,repo,False
psobolewskiPhD/napari-n2v,napari-n2v,repo,False
psobolewskiPhD/napari-nD-annotator,napari-nD-annotator,repo,False
psobolewskiPhD/napari-nninteractive,napari-nninteractive,repo,False
psobolewskiPhD/napari-ome-zarr,napari-ome-zarr,repo,False
psobolewskiPhD/napari-omero,napari-omero,repo,False
psobolewskiPhD/napari-plugin-manager,napari-plugin-manager,repo,False
psobolewskiPhD/napari-release-tools,napari-release-tools,repo,False
psobolewskiPhD/napari-roi-manager,napari-roi-manager,repo,False
psobolewskiPhD/napari-scipy2025-workshop,napari-scipy2025-workshop,repo,False
psobolewskiPhD/napari-serialcellpose,napari-serialcellpose,repo,False
psobolewskiPhD/napari-skimage,napari-skimage,repo,False
psobolewskiPhD/napari-spatialdata,napari-spatialdata,repo,False
psobolewskiPhD/napari-sphinx-theme,napari-sphinx-theme,repo,False
psobolewskiPhD/napari-svg,napari-svg,repo,False
psobolewskiPhD/napari-svg-feedstock,napari-svg-feedstock,repo,False
psobolewskiPhD/napari-threedee,napari-threedee,repo,False
psobolewskiPhD/napari-threedee-feedstock,napari-threedee-feedstock,repo,False
psobolewskiPhD/napari-tiff,napari-tiff,repo,False
psobolewskiPhD/napari-workshop-template,napari-workshop-template,repo,False
psobolewskiPhD/napari-wsi,napari-wsi,repo,False
psobolewskiPhD/napari_pyclesperanto_assistant,napari_pyclesperanto_assistant,repo,False
psobolewskiPhD/napari.github.io,napari.github.io,repo,False
psobolewskiPhD/napari_scripts,napari_scripts,repo,False
psobolewskiPhD/napari_toolkit,napari_toolkit,repo,False
psobolewskiPhD/npe2,npe2,repo,False
psobolewskiPhD/npe2-feedstock,npe2-feedstock,repo,False
psobolewskiPhD/numcodecs,numcodecs,repo,False
psobolewskiPhD/numpy.org,numpy.org,repo,False
psobolewskiPhD/omero-cli-transfer,omero-cli-transfer,repo,False
psobolewskiPhD/ome-zarr-py,ome-zarr-py,repo,False
psobolewskiPhD/omero-py-feedstock,omero-py-feedstock,repo,False
psobolewskiPhD/OMEZarrOpenSciVisDatasets,OMEZarrOpenSciVisDatasets,repo,False
psobolewskiPhD/packaging,packaging,repo,False
psobolewskiPhD/pamba,pamba,repo,False
psobolewskiPhD/PARM,PARM,repo,False
psobolewskiPhD/PICASSO,PICASSO,repo,False
psobolewskiPhD/PlatyMatch,PlatyMatch,repo,False
psobolewskiPhD/PoL-BioImage-Analysis-TS-GPU-Accelerated-Image-Analysis,PoL-BioImage-Analysis-TS-GPU-Accelerated-Image-Analysis,repo,False
psobolewskiPhD/numpy,numpy,repo,False
psobolewskiPhD/pyopencl-in-action,pyopencl-in-action,repo,False
psobolewskiPhD/pyopengl-feedstock,pyopengl-feedstock,repo,False
psobolewskiPhD/pyopencl,pyopencl,repo,False
psobolewskiPhD/qtconsole,qtconsole,repo,False
psobolewskiPhD/qupath-extension-cellpose,qupath-extension-cellpose,repo,False
psobolewskiPhD/qtpy,qtpy,repo,False
psobolewskiPhD/quanfima,quanfima,repo,False
psobolewskiPhD/pygments,pygments,repo,False
psobolewskiPhD/redlionfish-feedstock,redlionfish-feedstock,repo,False
psobolewskiPhD/scaling-up-with-dask-tutorial,scaling-up-with-dask-tutorial,repo,False
psobolewskiPhD/rit-imageanalysis-containers,rit-imageanalysis-containers,repo,False
psobolewskiPhD/scipy2024-tutorial,scipy2024-tutorial,repo,False
psobolewskiPhD/SEM_fiber_analysis,SEM_fiber_analysis,repo,False
psobolewskiPhD/setup-headless-display-action,setup-headless-display-action,repo,False
psobolewskiPhD/setup-qt-libs,setup-qt-libs,repo,False
psobolewskiPhD/stardist,stardist,repo,False
psobolewskiPhD/stardist-napari,stardist-napari,repo,False
psobolewskiPhD/superqt,superqt,repo,False
psobolewskiPhD/scikit-image,scikit-image,repo,False
psobolewskiPhD/tox-min-req,tox-min-req,repo,False
psobolewskiPhD/workflows,workflows,repo,False
psobolewskiPhD/wsidicom-feedstock,wsidicom-feedstock,repo,False
psobolewskiPhD/xarray-for-bio,xarray-for-bio,repo,False
psobolewskiPhD/zeroc-ice-feedstock,zeroc-ice-feedstock,repo,False
psobolewskiPhD/vispy,vispy,repo,False
ThanhAnPham/DUSK,DUSK,repo,False
ThanhAnPham/Lippmann-Schwinger,Lippmann-Schwinger,repo,False
ThanhAnPham/napari-pyxu-deconv,napari-pyxu-deconv,repo,False
ThanhAnPham/PUDIP,PUDIP,repo,False
ThanhAnPham/pyxudeconv,pyxudeconv,repo,False
ThanhAnPham/SMLM-CEL0,SMLM-CEL0,repo,False
psobolewskiPhD/staged-recipes,staged-recipes,repo,False
ThanhAnPham/ThanhAnPham.github.io,ThanhAnPham.github.io,repo,False
erickmartins/2024-advent-of-code,2024-advent-of-code,repo,False
erickmartins/autoQC_extras,autoQC_extras,repo,False
erickmartins/autoQC_jython,autoQC_jython,repo,False
erickmartins/auto_qc,auto_qc,repo,False
erickmartins/bestpractices_workshop,bestpractices_workshop,repo,False
erickmartins/bolaobot,bolaobot,repo,False
erickmartins/carnavalmanager,carnavalmanager,repo,False
erickmartins/CostedBookings,CostedBookings,repo,False
erickmartins/djangobolao,djangobolao,repo,False
erickmartins/docker-example-omero,docker-example-omero,repo,False
erickmartins/docker-from-omero-poc,docker-from-omero-poc,repo,False
erickmartins/dota_gametheory,dota_gametheory,repo,False
erickmartins/erickmartins,erickmartins,repo,False
erickmartins/erickmartins.github.io,erickmartins.github.io,repo,False
erickmartins/erickratamero-blog,erickratamero-blog,repo,False
erickmartins/example_flask_plotly,example_flask_plotly,repo,False
erickmartins/ezomero,ezomero,repo,False
erickmartins/flask-oauth-example,flask-oauth-example,repo,False
erickmartins/genalg_dota,genalg_dota,repo,False
erickmartins/i2k_ezomero,i2k_ezomero,repo,False
erickmartins/ImageAnalysisWithFiji,ImageAnalysisWithFiji,repo,False
erickmartins/image-processing,image-processing,repo,False
erickmartins/ImageJ_Macros,ImageJ_Macros,repo,False
erickmartins/intro_programming,intro_programming,repo,False
erickmartins/iwazaru_bot,iwazaru_bot,repo,False
erickmartins/KiT,KiT,repo,False
erickmartins/kymo-tracing,kymo-tracing,repo,False
erickmartins/L0Smoothing,L0Smoothing,repo,False
erickmartins/moped_python,moped_python,repo,False
erickmartins/list-of-update-sites,list-of-update-sites,repo,False
erickmartins/my-first-binder,my-first-binder,repo,False
erickmartins/omero-cli-transfer,omero-cli-transfer,repo,False
erickmartins/omero-test-infra,omero-test-infra,repo,False
erickmartins/omero_autoimport,omero_autoimport,repo,False
erickmartins/omero-gallery,omero-gallery,repo,False
erickmartins/omero_for_developers,omero_for_developers,repo,False
erickmartins/omero_python_docker,omero_python_docker,repo,False
erickmartins/ORS_filtering,ORS_filtering,repo,False
erickmartins/prob3,prob3,repo,False
erickmartins/ProteinViewer_VR,ProteinViewer_VR,repo,False
erickmartins/pt-voicebox,pt-voicebox,repo,False
erickmartins/pyalfe,pyalfe,repo,False
erickmartins/quarto-tutorial,quarto-tutorial,repo,False
erickmartins/quarto-website-with-blog,quarto-website-with-blog,repo,False
erickmartins/scijava-jupyter-kernel,scijava-jupyter-kernel,repo,False
erickmartins/scipy_proceedings,scipy_proceedings,repo,False
erickmartins/SignatureMoves,SignatureMoves,repo,False
erickmartins/talks,talks,repo,False
erickmartins/tammes_vesicles,tammes_vesicles,repo,False
erickmartins/training,training,repo,False
erickmartins/zarr-fun,zarr-fun,repo,False
mellertd/ezomero,ezomero,repo,False
mellertd/HEnorm_python,HEnorm_python,repo,False
mellertd/jax-omeroutils,jax-omeroutils,repo,False
mellertd/roux_ml_final,roux_ml_final,repo,False
mellertd/roux_ml_project3,roux_ml_project3,repo,False
Tom-TBT/allensdk.eye_tracking,allensdk.eye_tracking,repo,False
Tom-TBT/ansible-role-omero-server,ansible-role-omero-server,repo,False
Tom-TBT/BrainBlender,BrainBlender,repo,False
Tom-TBT/CaImAn,CaImAn,repo,False
Tom-TBT/celestial,celestial,repo,False
Tom-TBT/CQ1-companion-ome,CQ1-companion-ome,repo,False
Tom-TBT/dtplatform,dtplatform,repo,False
Tom-TBT/ezomero,ezomero,repo,False
mellertd/scikit-image,scikit-image,repo,False
Tom-TBT/fbbi,fbbi,repo,False
Tom-TBT/fijiPlugin_objReader,fijiPlugin_objReader,repo,False
Tom-TBT/diffusers,diffusers,repo,False
Tom-TBT/git_btm2017,git_btm2017,repo,False
Tom-TBT/guide-KVpairs-scripts,guide-KVpairs-scripts,repo,False
Tom-TBT/hello-world,hello-world,repo,False
Tom-TBT/MicroMetaApp-Omero,MicroMetaApp-Omero,repo,False
Tom-TBT/MicroscopyNodes,MicroscopyNodes,repo,False
Tom-TBT/moria,moria,repo,False
Tom-TBT/named-stars,named-stars,repo,False
Tom-TBT/neurite-outgrowth,neurite-outgrowth,repo,False
Tom-TBT/NeuroMorph,NeuroMorph,repo,False
Tom-TBT/ngff,ngff,repo,False
Tom-TBT/OctoPlot,OctoPlot,repo,False
Tom-TBT/ome-model,ome-model,repo,False
Tom-TBT/ome-ngff-tools,ome-ngff-tools,repo,False
Tom-TBT/ome-resources-monitor,ome-resources-monitor,repo,False
Tom-TBT/ome2024-ngff-challenge,ome2024-ngff-challenge,repo,False
Tom-TBT/OMERO,OMERO,repo,False
Tom-TBT/omero-figure,omero-figure,repo,False
Tom-TBT/omero-documentation,omero-documentation,repo,False
Tom-TBT/omero-guide-scripts,omero-guide-scripts,repo,False
